quarter_id,quarter,product_type,state,product_id,total_orders,item_name,mrp,unit_price,discount,total_sales,total_volume,channel_type,discount_pct,avg_order_volume
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1973659,1,RintWingChairWithFootstoolinYellowColour,47599,34899,12700,244293.0,7.0,online,26.68,7.0
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1668415,1,Mia3SeaterSofainBlueColour,54499,38999,15500,77998.0,2.0,online,28.44,2.0
12.0,Q3-22,2 Seater Sofas,Jammu & Kashmir,1745571,1,Alba3SeaterSofaInGarnetRedColour,39999,29099,10900,145495.0,5.0,online,27.25,5.0
12.0,Q3-22,2 Seater Sofas,Jharkhand,1970620,1,BrassVintageTableClock,39119,28699,10420,200893.0,7.0,online,26.64,7.0
12.0,Q3-22,2 Seater Sofas,Jharkhand,1958012,2,IslaWingChairInFloralPattern,35199,25199,10000,226791.0,9.0,online,28.41,4.5
12.0,Q3-22,2 Seater Sofas,Jharkhand,1745561,1,Alba3SeaterSofaInDenimBlueColour,39999,29099,10900,290990.0,10.0,online,27.25,10.0
12.0,Q3-22,2 Seater Sofas,Jharkhand,1975614,1,Carrera3SeaterSofainSandyBrownColour,50699,37099,13600,148396.0,4.0,online,26.82,4.0
12.0,Q3-22,2 Seater Sofas,Jharkhand,1958756,1,Merida3SeaterVelvetSofaInDarkOliveColour,56499,39999,16500,359991.0,9.0,online,29.2,9.0
12.0,Q3-22,2 Seater Sofas,Jharkhand,1919751,2,MiracLeatheretteWingChairInLightBrownColour,44099,32299,11800,129196.0,4.0,online,26.76,2.0
12.0,Q3-22,2 Seater Sofas,Jharkhand,1903082,1,AlvarezWingChairinVelvetTealBlueColour,39899,28999,10900,202993.0,7.0,online,27.32,7.0
12.0,Q3-22,2 Seater Sofas,Jharkhand,1913266,1,ZoeyWingChairinVelvetRedColourwithFootrest,45199,32399,12800,32399.0,1.0,online,28.32,1.0
12.0,Q3-22,2 Seater Sofas,Karnataka,1757426,1,ChicaneSheeshamWood3SeaterSofaInProvincialTeakFinish,44799,33099,11700,33099.0,1.0,online,26.12,1.0
12.0,Q3-22,2 Seater Sofas,Karnataka,1942248,1,AbderoWingChairWithStoolInYellowColour,36399,26399,10000,184793.0,7.0,online,27.47,7.0
12.0,Q3-22,2 Seater Sofas,Karnataka,1757429,1,RogerSheeshamWood3SeaterSofaInProvincialTeakFinish,50299,36699,13600,183495.0,5.0,online,27.04,5.0
12.0,Q3-22,2 Seater Sofas,Karnataka,1745557,2,Alba3SeaterSofaInCharcoalGreyColour,39999,29099,10900,174594.0,6.0,online,27.25,3.0
12.0,Q3-22,2 Seater Sofas,Karnataka,2030364,2,Niki6SeaterCornerSofaInCharcoalGreyColour,84477,37899,46578,644283.0,17.0,online,55.14,8.5
12.0,Q3-22,2 Seater Sofas,Karnataka,1980263,2,OpulenceWingChairInMultiColour,53798,25200,28598,75600.0,3.0,online,53.16,1.5
12.0,Q3-22,2 Seater Sofas,Karnataka,1903088,1,BarrioWingChairinVelvetBlushPinkColour,44099,31299,12800,281691.0,9.0,online,29.03,9.0
12.0,Q3-22,2 Seater Sofas,Karnataka,1759805,1,ModernWingChairinBlack&Grey,37229,37229,0,148916.0,4.0,online,0.0,4.0
12.0,Q3-22,2 Seater Sofas,Karnataka,1913264,1,ZoeyWingChairInSeaBlueColourwithFootrest,45199,32399,12800,129596.0,4.0,online,28.32,4.0
12.0,Q3-22,2 Seater Sofas,Karnataka,1958756,1,Merida3SeaterVelvetSofaInDarkOliveColour,56499,39999,16500,79998.0,2.0,online,29.2,2.0
12.0,Q3-22,2 Seater Sofas,Karnataka,1913266,1,ZoeyWingChairinVelvetRedColourwithFootrest,45199,32399,12800,194394.0,6.0,online,28.32,6.0
12.0,Q3-22,2 Seater Sofas,Karnataka,1757896,2,Valery3SeaterSofainSafariBrownColour,48999,34299,14700,342990.0,10.0,online,30.0,5.0
12.0,Q3-22,2 Seater Sofas,Karnataka,1599784,1,Belem3SeaterSofainCharcoalGreyColour,47499,33799,13700,236593.0,7.0,online,28.84,7.0
12.0,Q3-22,2 Seater Sofas,Karnataka,1829711,2,Antalya3SeaterSofaInGreyColour,42499,31521,10978,157605.0,5.0,online,25.83,2.5
12.0,Q3-22,2 Seater Sofas,Karnataka,1903083,2,AlvarezWingChairinVelvetMustardYellowColour,39899,28999,10900,347988.0,12.0,online,27.32,6.0
12.0,Q3-22,2 Seater Sofas,Karnataka,1913265,1,ZoeyWingChairinVelvetRedColour,42399,30599,11800,214193.0,7.0,online,27.83,7.0
12.0,Q3-22,2 Seater Sofas,Karnataka,1975614,1,Carrera3SeaterSofainSandyBrownColour,50699,37099,13600,259693.0,7.0,online,26.82,7.0
12.0,Q3-22,2 Seater Sofas,Karnataka,1958012,1,IslaWingChairInFloralPattern,35199,25199,10000,100796.0,4.0,online,28.41,4.0
12.0,Q3-22,2 Seater Sofas,Karnataka,1896988,1,Fidel3SeaterVelvetSofaInBeigeColour,55499,38999,16500,350991.0,9.0,online,29.73,9.0
12.0,Q3-22,2 Seater Sofas,Karnataka,1980264,1,OpulenceWingChairWithOttomanInMultiColour,68998,32130,36868,32130.0,1.0,online,53.43,1.0
12.0,Q3-22,2 Seater Sofas,Karnataka,1919750,1,MiracLeatheretteWingChairInTanColour,44099,32299,11800,96897.0,3.0,online,26.76,3.0
12.0,Q3-22,2 Seater Sofas,Karnataka,1444987,2,CalistoWingChairinBlueStripesColour,35299,25299,10000,278289.0,11.0,online,28.33,5.5
12.0,Q3-22,2 Seater Sofas,Karnataka,1896995,1,Fidel3SeaterVelvetSofaInWineRedColour,55499,38999,16500,155996.0,4.0,online,29.73,4.0
12.0,Q3-22,2 Seater Sofas,Karnataka,1694788,1,AlvinLHSSofainBlueColour,48799,39999,8800,199995.0,5.0,online,18.03,5.0
12.0,Q3-22,2 Seater Sofas,Karnataka,1745571,1,Alba3SeaterSofaInGarnetRedColour,39999,29099,10900,174594.0,6.0,online,27.25,6.0
12.0,Q3-22,2 Seater Sofas,Karnataka,1919751,1,MiracLeatheretteWingChairInLightBrownColour,44099,32299,11800,64598.0,2.0,online,26.76,2.0
12.0,Q3-22,2 Seater Sofas,Karnataka,1747315,1,MariaWingChairInMulticolour,41599,29699,11900,148495.0,5.0,online,28.61,5.0
12.0,Q3-22,2 Seater Sofas,Karnataka,1939698,1,SierraHighBackErgonomicChairWithAutoWeightSensingMechanismInBlackColour,74999,37660,37339,338940.0,9.0,online,49.79,9.0
12.0,Q3-22,2 Seater Sofas,Karnataka,1903081,1,AlvarezWingChairinVelvetBlushPinkColour,39899,28999,10900,202993.0,7.0,online,27.32,7.0
12.0,Q3-22,2 Seater Sofas,Karnataka,1903087,2,AlcaldeWingChairinVelvetWineRedColour,42299,30499,11800,274491.0,9.0,online,27.9,4.5
12.0,Q3-22,2 Seater Sofas,Karnataka,1903082,1,AlvarezWingChairinVelvetTealBlueColour,39899,28999,10900,173994.0,6.0,online,27.32,6.0
12.0,Q3-22,2 Seater Sofas,Kerala,2030364,3,Niki6SeaterCornerSofaInCharcoalGreyColour,84477,37899,46578,492687.0,13.0,online,55.14,4.33
12.0,Q3-22,2 Seater Sofas,Kerala,1984206,2,OpulenceWingChairInVelvetBlueColour,53798,25200,28598,302400.0,12.0,online,53.16,6.0
12.0,Q3-22,2 Seater Sofas,Kerala,1913264,3,ZoeyWingChairInSeaBlueColourwithFootrest,45199,32399,12800,518384.0,16.0,online,28.32,5.33
12.0,Q3-22,2 Seater Sofas,Kerala,1759805,1,ModernWingChairinBlack&Grey,37229,37229,0,335061.0,9.0,online,0.0,9.0
12.0,Q3-22,2 Seater Sofas,Kerala,1980264,1,OpulenceWingChairWithOttomanInMultiColour,68998,32130,36868,32130.0,1.0,online,53.43,1.0
12.0,Q3-22,2 Seater Sofas,Kerala,1896065,1,Fidel3SeaterVelvetSofaInTealBlueColour,55499,38999,16500,233994.0,6.0,online,29.73,6.0
12.0,Q3-22,2 Seater Sofas,Kerala,1694788,1,AlvinLHSSofainBlueColour,48799,39999,8800,199995.0,5.0,online,18.03,5.0
12.0,Q3-22,2 Seater Sofas,Kerala,1703715,1,NoelWingChairInBeigeFloralColour,41699,29799,11900,297990.0,10.0,online,28.54,10.0
12.0,Q3-22,2 Seater Sofas,Kerala,1942248,1,AbderoWingChairWithStoolInYellowColour,36399,26399,10000,184793.0,7.0,online,27.47,7.0
12.0,Q3-22,2 Seater Sofas,Kerala,1599784,2,Belem3SeaterSofainCharcoalGreyColour,47499,33799,13700,304191.0,9.0,online,28.84,4.5
12.0,Q3-22,2 Seater Sofas,Kerala,1919751,3,MiracLeatheretteWingChairInLightBrownColour,44099,32299,11800,516784.0,16.0,online,26.76,5.33
12.0,Q3-22,2 Seater Sofas,Kerala,1984204,2,OpulenceWingChairInVelvetGreyColour,53798,25200,28598,126000.0,5.0,online,53.16,2.5
12.0,Q3-22,2 Seater Sofas,Kerala,1975607,2,Davis3SeaterLeatheretteSofainBlackColour,47399,34699,12700,208194.0,6.0,online,26.79,3.0
12.0,Q3-22,2 Seater Sofas,Kerala,1896995,1,Fidel3SeaterVelvetSofaInWineRedColour,55499,38999,16500,38999.0,1.0,online,29.73,1.0
12.0,Q3-22,2 Seater Sofas,Kerala,1757896,3,Valery3SeaterSofainSafariBrownColour,48999,34299,14700,377289.0,11.0,online,30.0,3.67
12.0,Q3-22,2 Seater Sofas,Kerala,1745557,1,Alba3SeaterSofaInCharcoalGreyColour,39999,29099,10900,87297.0,3.0,online,27.25,3.0
12.0,Q3-22,2 Seater Sofas,Kerala,1757426,1,ChicaneSheeshamWood3SeaterSofaInProvincialTeakFinish,44799,33099,11700,33099.0,1.0,online,26.12,1.0
12.0,Q3-22,2 Seater Sofas,Kerala,1857248,1,ZoeyWingChairinOliveGreenColour,42399,30599,11800,152995.0,5.0,online,27.83,5.0
12.0,Q3-22,2 Seater Sofas,Kerala,1903086,1,AlcaldeWingChairInBlushPinkColour,42299,30499,11800,274491.0,9.0,online,27.9,9.0
12.0,Q3-22,2 Seater Sofas,Kerala,1958759,1,Merida3SeaterVelvetSofaInSteelGreyColour,56499,39999,16500,239994.0,6.0,online,29.2,6.0
12.0,Q3-22,2 Seater Sofas,Kerala,1958012,2,IslaWingChairInFloralPattern,35199,25199,10000,201592.0,8.0,online,28.41,4.0
12.0,Q3-22,2 Seater Sofas,Kerala,1949355,1,AthensWingChairinTeelBlueColour,36999,32999,4000,263992.0,8.0,online,10.81,8.0
12.0,Q3-22,2 Seater Sofas,Kerala,2030362,3,Niki6SeaterCornerSofaInCoffeeBrownColour,84477,37899,46578,947475.0,25.0,online,55.14,8.33
12.0,Q3-22,2 Seater Sofas,Kerala,1745571,1,Alba3SeaterSofaInGarnetRedColour,39999,29099,10900,261891.0,9.0,online,27.25,9.0
12.0,Q3-22,2 Seater Sofas,Kerala,1745561,1,Alba3SeaterSofaInDenimBlueColour,39999,29099,10900,232792.0,8.0,online,27.25,8.0
12.0,Q3-22,2 Seater Sofas,Kerala,1903087,1,AlcaldeWingChairinVelvetWineRedColour,42299,30499,11800,213493.0,7.0,online,27.9,7.0
12.0,Q3-22,2 Seater Sofas,Kerala,1903083,3,AlvarezWingChairinVelvetMustardYellowColour,39899,28999,10900,782973.0,27.0,online,27.32,9.0
12.0,Q3-22,2 Seater Sofas,Kerala,1894409,3,Rio7SeaterCornerSofainGrey&BlackColour,69800,37599,32201,601584.0,16.0,online,46.13,5.33
12.0,Q3-22,2 Seater Sofas,Kerala,1973660,1,RintWingChairWithFootstoolinGarnetRedColour,47599,34899,12700,174495.0,5.0,online,26.68,5.0
12.0,Q3-22,2 Seater Sofas,Kerala,1913266,1,ZoeyWingChairinVelvetRedColourwithFootrest,45199,32399,12800,129596.0,4.0,online,28.32,4.0
12.0,Q3-22,2 Seater Sofas,Kerala,1903082,1,AlvarezWingChairinVelvetTealBlueColour,39899,28999,10900,86997.0,3.0,online,27.32,3.0
12.0,Q3-22,2 Seater Sofas,Kerala,1668415,3,Mia3SeaterSofainBlueColour,54499,38999,15500,623984.0,16.0,online,28.44,5.33
12.0,Q3-22,2 Seater Sofas,Kerala,1903081,2,AlvarezWingChairinVelvetBlushPinkColour,39899,28999,10900,347988.0,12.0,online,27.32,6.0
12.0,Q3-22,2 Seater Sofas,Kerala,1939698,2,SierraHighBackErgonomicChairWithAutoWeightSensingMechanismInBlackColour,74999,37660,37339,451920.0,12.0,online,49.79,6.0
12.0,Q3-22,2 Seater Sofas,Kerala,1984203,2,OpulenceWingChairWithOttomanInVelvetGreyColour,68998,25200,43798,151200.0,6.0,online,63.48,3.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1977278,1,AbderoWingChairWithStoolInCrimsonRedColour,36399,26399,10000,237591.0,9.0,online,27.47,9.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1984203,1,OpulenceWingChairWithOttomanInVelvetGreyColour,68998,25200,43798,176400.0,7.0,online,63.48,7.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1903083,1,AlvarezWingChairinVelvetMustardYellowColour,39899,28999,10900,289990.0,10.0,online,27.32,10.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1939698,1,SierraHighBackErgonomicChairWithAutoWeightSensingMechanismInBlackColour,74999,37660,37339,75320.0,2.0,online,49.79,2.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1896988,1,Fidel3SeaterVelvetSofaInBeigeColour,55499,38999,16500,155996.0,4.0,online,29.73,4.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,2030362,1,Niki6SeaterCornerSofaInCoffeeBrownColour,84477,37899,46578,378990.0,10.0,online,55.14,10.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1913265,1,ZoeyWingChairinVelvetRedColour,42399,30599,11800,152995.0,5.0,online,27.83,5.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1903081,1,AlvarezWingChairinVelvetBlushPinkColour,39899,28999,10900,260991.0,9.0,online,27.32,9.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1664342,1,SwedenCornerSofawithOttomaninBeige&BrownColour,45799,37999,7800,227994.0,6.0,online,17.03,6.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1903088,1,BarrioWingChairinVelvetBlushPinkColour,44099,31299,12800,93897.0,3.0,online,29.03,3.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1919750,1,MiracLeatheretteWingChairInTanColour,44099,32299,11800,226093.0,7.0,online,26.76,7.0
12.0,Q3-22,2 Seater Sofas,Madhya Pradesh,1757426,1,ChicaneSheeshamWood3SeaterSofaInProvincialTeakFinish,44799,33099,11700,198594.0,6.0,online,26.12,6.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1958759,3,Merida3SeaterVelvetSofaInSteelGreyColour,56499,39999,16500,959976.0,24.0,online,29.2,8.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1939698,2,SierraHighBackErgonomicChairWithAutoWeightSensingMechanismInBlackColour,74999,37660,37339,527240.0,14.0,online,49.79,7.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1903081,1,AlvarezWingChairinVelvetBlushPinkColour,39899,28999,10900,260991.0,9.0,online,27.32,9.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1745557,2,Alba3SeaterSofaInCharcoalGreyColour,39999,29099,10900,320089.0,11.0,online,27.25,5.5
12.0,Q3-22,2 Seater Sofas,Maharashtra,1664342,3,SwedenCornerSofawithOttomaninBeige&BrownColour,45799,37999,7800,759980.0,20.0,online,17.03,6.67
12.0,Q3-22,2 Seater Sofas,Maharashtra,1901297,2,SpiderHighBackErgonomicChairInWhite&GreyColour,69999,38287,31712,459444.0,12.0,online,45.3,6.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1958756,2,Merida3SeaterVelvetSofaInDarkOliveColour,56499,39999,16500,639984.0,16.0,online,29.2,8.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,2030364,3,Niki6SeaterCornerSofaInCharcoalGreyColour,84477,37899,46578,378990.0,10.0,online,55.14,3.33
12.0,Q3-22,2 Seater Sofas,Maharashtra,1903082,3,AlvarezWingChairinVelvetTealBlueColour,39899,28999,10900,637978.0,22.0,online,27.32,7.33
12.0,Q3-22,2 Seater Sofas,Maharashtra,1984204,1,OpulenceWingChairInVelvetGreyColour,53798,25200,28598,252000.0,10.0,online,53.16,10.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1896065,1,Fidel3SeaterVelvetSofaInTealBlueColour,55499,38999,16500,116997.0,3.0,online,29.73,3.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1668415,1,Mia3SeaterSofainBlueColour,54499,38999,15500,233994.0,6.0,online,28.44,6.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1973660,2,RintWingChairWithFootstoolinGarnetRedColour,47599,34899,12700,174495.0,5.0,online,26.68,2.5
12.0,Q3-22,2 Seater Sofas,Maharashtra,1980264,1,OpulenceWingChairWithOttomanInMultiColour,68998,32130,36868,32130.0,1.0,online,53.43,1.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1980263,2,OpulenceWingChairInMultiColour,53798,25200,28598,378000.0,15.0,online,53.16,7.5
12.0,Q3-22,2 Seater Sofas,Maharashtra,1949355,1,AthensWingChairinTeelBlueColour,36999,32999,4000,32999.0,1.0,online,10.81,1.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1903086,1,AlcaldeWingChairInBlushPinkColour,42299,30499,11800,152495.0,5.0,online,27.9,5.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1694788,1,AlvinLHSSofainBlueColour,48799,39999,8800,119997.0,3.0,online,18.03,3.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1759805,1,ModernWingChairinBlack&Grey,37229,37229,0,335061.0,9.0,online,0.0,9.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1747315,4,MariaWingChairInMulticolour,41599,29699,11900,623679.0,21.0,online,28.61,5.25
12.0,Q3-22,2 Seater Sofas,Maharashtra,1757429,3,RogerSheeshamWood3SeaterSofaInProvincialTeakFinish,50299,36699,13600,733980.0,20.0,online,27.04,6.67
12.0,Q3-22,2 Seater Sofas,Maharashtra,1919751,1,MiracLeatheretteWingChairInLightBrownColour,44099,32299,11800,64598.0,2.0,online,26.76,2.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1975607,1,Davis3SeaterLeatheretteSofainBlackColour,47399,34699,12700,208194.0,6.0,online,26.79,6.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1903087,1,AlcaldeWingChairinVelvetWineRedColour,42299,30499,11800,213493.0,7.0,online,27.9,7.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1956794,1,Eugene3SeaterSofaInBeigeColour,55099,38599,16500,308792.0,8.0,online,29.95,8.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1703715,2,NoelWingChairInBeigeFloralColour,41699,29799,11900,327789.0,11.0,online,28.54,5.5
12.0,Q3-22,2 Seater Sofas,Maharashtra,1444987,2,CalistoWingChairinBlueStripesColour,35299,25299,10000,126495.0,5.0,online,28.33,2.5
12.0,Q3-22,2 Seater Sofas,Maharashtra,1745561,1,Alba3SeaterSofaInDenimBlueColour,39999,29099,10900,29099.0,1.0,online,27.25,1.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1958012,1,IslaWingChairInFloralPattern,35199,25199,10000,25199.0,1.0,online,28.41,1.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1980262,1,OpulenceWingChairWithOttomanInPinkColour,68998,32130,36868,128520.0,4.0,online,53.43,4.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1913265,2,ZoeyWingChairinVelvetRedColour,42399,30599,11800,305990.0,10.0,online,27.83,5.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1984206,6,OpulenceWingChairInVelvetBlueColour,53798,25200,28598,856800.0,34.0,online,53.16,5.67
12.0,Q3-22,2 Seater Sofas,Maharashtra,1942248,2,AbderoWingChairWithStoolInYellowColour,36399,26399,10000,237591.0,9.0,online,27.47,4.5
12.0,Q3-22,2 Seater Sofas,Maharashtra,1896988,4,Fidel3SeaterVelvetSofaInBeigeColour,55499,38999,16500,857978.0,22.0,online,29.73,5.5
12.0,Q3-22,2 Seater Sofas,Maharashtra,1903083,1,AlvarezWingChairinVelvetMustardYellowColour,39899,28999,10900,260991.0,9.0,online,27.32,9.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1757896,3,Valery3SeaterSofainSafariBrownColour,48999,34299,14700,617382.0,18.0,online,30.0,6.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1977278,1,AbderoWingChairWithStoolInCrimsonRedColour,36399,26399,10000,184793.0,7.0,online,27.47,7.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1975614,3,Carrera3SeaterSofainSandyBrownColour,50699,37099,13600,630683.0,17.0,online,26.82,5.67
12.0,Q3-22,2 Seater Sofas,Maharashtra,1829711,4,Antalya3SeaterSofaInGreyColour,42499,31521,10978,756504.0,24.0,online,25.83,6.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1745571,1,Alba3SeaterSofaInGarnetRedColour,39999,29099,10900,58198.0,2.0,online,27.25,2.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1903088,2,BarrioWingChairinVelvetBlushPinkColour,44099,31299,12800,219093.0,7.0,online,29.03,3.5
12.0,Q3-22,2 Seater Sofas,Maharashtra,1894409,1,Rio7SeaterCornerSofainGrey&BlackColour,69800,37599,32201,112797.0,3.0,online,46.13,3.0
12.0,Q3-22,2 Seater Sofas,Maharashtra,1919750,3,MiracLeatheretteWingChairInTanColour,44099,32299,11800,452186.0,14.0,online,26.76,4.67
12.0,Q3-22,2 Seater Sofas,Manipur,1973660,1,RintWingChairWithFootstoolinGarnetRedColour,47599,34899,12700,279192.0,8.0,online,26.68,8.0
12.0,Q3-22,2 Seater Sofas,Manipur,1984203,1,OpulenceWingChairWithOttomanInVelvetGreyColour,68998,25200,43798,176400.0,7.0,online,63.48,7.0
12.0,Q3-22,2 Seater Sofas,Orissa,1757896,1,Valery3SeaterSofainSafariBrownColour,48999,34299,14700,240093.0,7.0,online,30.0,7.0
12.0,Q3-22,2 Seater Sofas,Orissa,1913266,1,ZoeyWingChairinVelvetRedColourwithFootrest,45199,32399,12800,97197.0,3.0,online,28.32,3.0
12.0,Q3-22,2 Seater Sofas,Orissa,1977278,1,AbderoWingChairWithStoolInCrimsonRedColour,36399,26399,10000,184793.0,7.0,online,27.47,7.0
12.0,Q3-22,2 Seater Sofas,Orissa,1903088,1,BarrioWingChairinVelvetBlushPinkColour,44099,31299,12800,312990.0,10.0,online,29.03,10.0
12.0,Q3-22,2 Seater Sofas,Orissa,1903083,2,AlvarezWingChairinVelvetMustardYellowColour,39899,28999,10900,405986.0,14.0,online,27.32,7.0
12.0,Q3-22,2 Seater Sofas,Orissa,1857248,1,ZoeyWingChairinOliveGreenColour,42399,30599,11800,244792.0,8.0,online,27.83,8.0
12.0,Q3-22,2 Seater Sofas,Orissa,1896995,1,Fidel3SeaterVelvetSofaInWineRedColour,55499,38999,16500,233994.0,6.0,online,29.73,6.0
12.0,Q3-22,2 Seater Sofas,Orissa,1745561,1,Alba3SeaterSofaInDenimBlueColour,39999,29099,10900,87297.0,3.0,online,27.25,3.0
12.0,Q3-22,2 Seater Sofas,Orissa,2030364,1,Niki6SeaterCornerSofaInCharcoalGreyColour,84477,37899,46578,341091.0,9.0,online,55.14,9.0
12.0,Q3-22,2 Seater Sofas,Orissa,1980263,1,OpulenceWingChairInMultiColour,53798,25200,28598,151200.0,6.0,online,53.16,6.0
12.0,Q3-22,2 Seater Sofas,Orissa,1829711,1,Antalya3SeaterSofaInGreyColour,42499,31521,10978,94563.0,3.0,online,25.83,3.0
12.0,Q3-22,2 Seater Sofas,Orissa,1958756,1,Merida3SeaterVelvetSofaInDarkOliveColour,56499,39999,16500,399990.0,10.0,online,29.2,10.0
12.0,Q3-22,2 Seater Sofas,Orissa,1903082,1,AlvarezWingChairinVelvetTealBlueColour,39899,28999,10900,57998.0,2.0,online,27.32,2.0
12.0,Q3-22,2 Seater Sofas,Orissa,1939698,1,SierraHighBackErgonomicChairWithAutoWeightSensingMechanismInBlackColour,74999,37660,37339,225960.0,6.0,online,49.79,6.0
12.0,Q3-22,2 Seater Sofas,Punjab,1980263,2,OpulenceWingChairInMultiColour,53798,25200,28598,403200.0,16.0,online,53.16,8.0
12.0,Q3-22,2 Seater Sofas,Punjab,1759805,1,ModernWingChairinBlack&Grey,37229,37229,0,186145.0,5.0,online,0.0,5.0
12.0,Q3-22,2 Seater Sofas,Punjab,1939698,2,SierraHighBackErgonomicChairWithAutoWeightSensingMechanismInBlackColour,74999,37660,37339,188300.0,5.0,online,49.79,2.5
12.0,Q3-22,2 Seater Sofas,Punjab,1958012,1,IslaWingChairInFloralPattern,35199,25199,10000,151194.0,6.0,online,28.41,6.0
12.0,Q3-22,2 Seater Sofas,Punjab,1975614,2,Carrera3SeaterSofainSandyBrownColour,50699,37099,13600,333891.0,9.0,online,26.82,4.5
12.0,Q3-22,2 Seater Sofas,Punjab,1829711,1,Antalya3SeaterSofaInGreyColour,42499,31521,10978,252168.0,8.0,online,25.83,8.0
12.0,Q3-22,2 Seater Sofas,Punjab,2030362,1,Niki6SeaterCornerSofaInCoffeeBrownColour,84477,37899,46578,378990.0,10.0,online,55.14,10.0
12.0,Q3-22,2 Seater Sofas,Rajasthan,1901297,1,SpiderHighBackErgonomicChairInWhite&GreyColour,69999,38287,31712,76574.0,2.0,online,45.3,2.0
12.0,Q3-22,2 Seater Sofas,Rajasthan,1980263,1,OpulenceWingChairInMultiColour,53798,25200,28598,226800.0,9.0,online,53.16,9.0
12.0,Q3-22,2 Seater Sofas,Rajasthan,1745557,1,Alba3SeaterSofaInCharcoalGreyColour,39999,29099,10900,232792.0,8.0,online,27.25,8.0
12.0,Q3-22,2 Seater Sofas,Rajasthan,1913265,1,ZoeyWingChairinVelvetRedColour,42399,30599,11800,244792.0,8.0,online,27.83,8.0
12.0,Q3-22,2 Seater Sofas,Rajasthan,1757429,1,RogerSheeshamWood3SeaterSofaInProvincialTeakFinish,50299,36699,13600,366990.0,10.0,online,27.04,10.0
12.0,Q3-22,2 Seater Sofas,Rajasthan,1919753,1,MiracLeatheretteWingChairInGreenColour,44099,32299,11800,161495.0,5.0,online,26.76,5.0
12.0,Q3-22,2 Seater Sofas,Rajasthan,1896995,1,Fidel3SeaterVelvetSofaInWineRedColour,55499,38999,16500,233994.0,6.0,online,29.73,6.0
12.0,Q3-22,2 Seater Sofas,Rajasthan,1903088,2,BarrioWingChairinVelvetBlushPinkColour,44099,31299,12800,281691.0,9.0,online,29.03,4.5
12.0,Q3-22,2 Seater Sofas,Rajasthan,1975607,1,Davis3SeaterLeatheretteSofainBlackColour,47399,34699,12700,104097.0,3.0,online,26.79,3.0
12.0,Q3-22,2 Seater Sofas,Rajasthan,1896068,2,Fidel3SeaterSofaInCamelYellowColour,55499,38999,16500,389990.0,10.0,online,29.73,5.0
12.0,Q3-22,2 Seater Sofas,Rajasthan,1703715,1,NoelWingChairInBeigeFloralColour,41699,29799,11900,89397.0,3.0,online,28.54,3.0
12.0,Q3-22,2 Seater Sofas,Rajasthan,1913266,3,ZoeyWingChairinVelvetRedColourwithFootrest,45199,32399,12800,550783.0,17.0,online,28.32,5.67
12.0,Q3-22,2 Seater Sofas,Rajasthan,1745561,1,Alba3SeaterSofaInDenimBlueColour,39999,29099,10900,87297.0,3.0,online,27.25,3.0
